class_id,image_tag,state,updated_at,total_task_duration,tat,task_id,action_history,task_image_tag,finalized,approved,team,started_at,ended_at,task_duration_mins,rejection,car_name,inactivity_duration,Month,Deviation,,Standard Deviations
1057,Traffic light,PROCESSED,2021-01-04 20:10:20.769682+00,2.1,33.1,2072,513,Traffic light,TRUE,TRUE,sanfrancisco_reviewer,2021-01-04 20:08:08.5813+00,2021-01-04 20:08:37.468828+00,0.5,NULL,Tesla Model X,33.1,01-2021,-0.34,,
1058,Traffic light,PROCESSED,2021-01-04 20:10:20.797818+00,2.2,33.1,1922,498,NULL,FALSE,FALSE,bot,2021-01-03 11:05:20.882408+00,2021-01-03 11:05:20.88241+00,0,NULL,Tesla Model X,33.1,01-2021,0.00,,
1058,Traffic light,PROCESSED,2021-01-04 20:10:20.797818+00,2.2,33.1,2014,498,Traffic light,FALSE,TRUE,sanfrancisco,2021-01-04 16:17:22.213869+00,2021-01-04 16:19:05.786865+00,1.7,NULL,Tesla Model X,33.1,01-2021,-0.12,,
1058,Traffic light,PROCESSED,2021-01-04 20:10:20.797818+00,2.2,33.1,2071,498,Traffic light,TRUE,TRUE,sanfrancisco_reviewer,2021-01-04 20:06:30.80108+00,2021-01-04 20:06:59.027008+00,0.5,NULL,Tesla Model X,33.1,01-2021,-0.34,,
1059,Clear,PROCESSED,2021-01-04 20:10:20.825396+00,1.6,33.1,1949,525,NULL,FALSE,FALSE,bot,2021-01-03 11:05:21.294336+00,2021-01-03 11:05:21.294338+00,0,NULL,Tesla Model X,33.1,01-2021,0.00,,
1059,Clear,PROCESSED,2021-01-04 20:10:20.825396+00,1.6,33.1,2013,525,Clear,FALSE,TRUE,sanfrancisco,2021-01-04 16:16:05.962938+00,2021-01-04 16:17:22.009714+00,1.3,NULL,Tesla Model X,33.1,01-2021,-0.52,,
1059,Clear,PROCESSED,2021-01-04 20:10:20.825396+00,1.6,33.1,2070,525,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-04 20:06:10.490501+00,2021-01-04 20:06:30.681979+00,0.3,NULL,Tesla Model X,33.1,01-2021,-0.54,,
1060,Car ahead,PROCESSED,2021-01-04 20:10:20.850974+00,2.5,32.1,1958,534,NULL,FALSE,FALSE,bot,2021-01-03 12:05:20.748767+00,2021-01-03 12:05:20.748772+00,0,NULL,Tesla Model X,32.1,01-2021,0.00,,
1060,Car ahead,PROCESSED,2021-01-04 20:10:20.850974+00,2.5,32.1,2012,534,Car ahead,FALSE,TRUE,sanfrancisco,2021-01-04 16:14:04.329762+00,2021-01-04 16:16:05.806816+00,2,NULL,Tesla Model X,32.1,01-2021,0.18,,
1060,Car ahead,PROCESSED,2021-01-04 20:10:20.850974+00,2.5,32.1,2068,534,Car ahead,TRUE,TRUE,sanfrancisco_reviewer,2021-01-04 20:05:43.332164+00,2021-01-04 20:06:10.360774+00,0.5,NULL,Tesla Model X,32.1,01-2021,-0.34,,
1061,Traffic light,PROCESSED,2021-01-04 20:10:20.875649+00,3.6,33.1,1912,488,NULL,FALSE,FALSE,bot,2021-01-03 11:05:20.698671+00,2021-01-03 11:05:20.698674+00,0,NULL,Tesla Model X,33.0,01-2021,0.00,,
1061,Traffic light,PROCESSED,2021-01-04 20:10:20.875649+00,3.6,33.1,2011,488,Traffic light,FALSE,TRUE,sanfrancisco,2021-01-04 16:11:04.906998+00,2021-01-04 16:14:04.112132+00,3,NULL,Tesla Model X,33.0,01-2021,1.18,,
1061,Traffic light,PROCESSED,2021-01-04 20:10:20.875649+00,3.6,33.1,2067,488,Traffic light,TRUE,TRUE,sanfrancisco_reviewer,2021-01-04 20:05:08.496306+00,2021-01-04 20:05:43.21539+00,0.6,NULL,Tesla Model X,33.0,01-2021,-0.24,,
1062,Stop sign,PROCESSED,2021-01-04 20:15:20.683913+00,1.1,33.2,1913,489,NULL,FALSE,FALSE,bot,2021-01-03 11:05:20.714806+00,2021-01-03 11:05:20.71481+00,0,NULL,Tesla Model X,33.2,01-2021,0.00,,
1062,Stop sign,PROCESSED,2021-01-04 20:15:20.683913+00,1.1,33.2,2022,489,Stop sign,FALSE,TRUE,sanfrancisco,2021-01-04 16:32:41.519085+00,2021-01-04 16:33:40.344389+00,1,NULL,Tesla Model X,33.2,01-2021,-0.82,,
1062,Stop sign,PROCESSED,2021-01-04 20:15:20.683913+00,1.1,33.2,2079,489,Stop sign,TRUE,TRUE,sanfrancisco_reviewer,2021-01-04 20:13:04.68769+00,2021-01-04 20:13:12.99804+00,0.1,NULL,Tesla Model X,33.2,01-2021,-0.74,,
1063,Traffic light,PROCESSED,2021-01-04 20:15:20.71077+00,2.4,33.2,1910,486,NULL,FALSE,FALSE,bot,2021-01-03 11:05:20.666672+00,2021-01-03 11:05:20.666673+00,0,NULL,Tesla Model X,33.2,01-2021,0.00,,
1063,Traffic light,PROCESSED,2021-01-04 20:15:20.71077+00,2.4,33.2,2023,486,Traffic light,FALSE,TRUE,sanfrancisco,2021-01-04 16:33:40.523652+00,2021-01-04 16:35:43.115584+00,2,NULL,Tesla Model X,33.2,01-2021,0.18,,
1063,Traffic light,PROCESSED,2021-01-04 20:15:20.71077+00,2.4,33.2,2080,486,Traffic light,TRUE,TRUE,sanfrancisco_reviewer,2021-01-04 20:14:01.48631+00,2021-01-04 20:14:26.132558+00,0.4,NULL,Tesla Model X,33.2,01-2021,-0.44,,
1064,Traffic light,PROCESSED,2021-01-04 20:15:20.739611+00,3.5,32.2,1956,532,NULL,FALSE,FALSE,bot,2021-01-03 12:05:20.697388+00,2021-01-03 12:05:20.69739+00,0,NULL,Tesla Model X,32.1,01-2021,0.00,,
1064,Traffic light,PROCESSED,2021-01-04 20:15:20.739611+00,3.5,32.2,2020,532,Traffic light,FALSE,TRUE,sanfrancisco,2021-01-04 16:28:55.369167+00,2021-01-04 16:31:40.666125+00,2.8,NULL,Tesla Model X,32.1,01-2021,0.98,,
1064,Traffic light,PROCESSED,2021-01-04 20:15:20.739611+00,3.5,32.2,2077,532,Traffic light,TRUE,TRUE,sanfrancisco_reviewer,2021-01-04 20:10:38.771411+00,2021-01-04 20:11:21.119885+00,0.7,NULL,Tesla Model X,32.1,01-2021,-0.14,,
1065,Crosswalk,PROCESSED,2021-01-04 20:15:20.766917+00,1.5,32.2,1955,531,NULL,FALSE,FALSE,bot,2021-01-03 12:05:20.680988+00,2021-01-03 12:05:20.680989+00,0,NULL,Tesla Model X,32.2,01-2021,0.00,,
1065,Crosswalk,PROCESSED,2021-01-04 20:15:20.766917+00,1.5,32.2,2024,531,Crosswalk,FALSE,TRUE,sanfrancisco,2021-01-04 16:35:43.376067+00,2021-01-04 16:36:52.39228+00,1.2,NULL,Tesla Model X,32.2,01-2021,-0.62,,
1065,Crosswalk,PROCESSED,2021-01-04 20:15:20.766917+00,1.5,32.2,2081,531,Crosswalk,TRUE,TRUE,sanfrancisco_reviewer,2021-01-04 20:14:26.245795+00,2021-01-04 20:14:42.495247+00,0.3,NULL,Tesla Model X,32.2,01-2021,-0.54,,
1066,Clear,PROCESSED,2021-01-04 20:15:20.797651+00,4.2,33.2,1939,515,NULL,FALSE,FALSE,bot,2021-01-03 11:05:21.137859+00,2021-01-03 11:05:21.137861+00,0,NULL,Tesla Model X,33.1,01-2021,0.00,,
1066,Clear,PROCESSED,2021-01-04 20:15:20.797651+00,4.2,33.2,2025,515,Clear,FALSE,TRUE,sanfrancisco,2021-01-04 16:36:52.559802+00,2021-01-04 16:40:27.240348+00,3.6,NULL,Tesla Model X,33.1,01-2021,1.78,,
1066,Clear,PROCESSED,2021-01-04 20:15:20.797651+00,4.2,33.2,2083,515,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-04 20:14:42.642969+00,2021-01-04 20:15:17.688573+00,0.6,NULL,Tesla Model X,33.1,01-2021,-0.24,,
1067,Stop sign,PROCESSED,2021-01-04 20:15:20.822418+00,1.3,33.2,1950,526,NULL,FALSE,FALSE,bot,2021-01-03 11:05:21.313749+00,2021-01-03 11:05:21.313751+00,0,NULL,Tesla Model X,33.2,01-2021,0.00,,
1067,Stop sign,PROCESSED,2021-01-04 20:15:20.822418+00,1.3,33.2,2021,526,Stop sign,FALSE,TRUE,sanfrancisco,2021-01-04 16:31:40.854516+00,2021-01-04 16:32:41.34448+00,1,NULL,Tesla Model X,33.2,01-2021,-0.82,,
1067,Stop sign,PROCESSED,2021-01-04 20:15:20.822418+00,1.3,33.2,2078,526,Stop sign,TRUE,TRUE,sanfrancisco_reviewer,2021-01-04 20:11:21.225047+00,2021-01-04 20:11:36.540838+00,0.3,NULL,Tesla Model X,33.2,01-2021,-0.54,,
1068,Clear,PROCESSED,2021-01-04 20:15:20.849087+00,2.3,33.2,1924,500,NULL,FALSE,FALSE,bot,2021-01-03 11:05:20.908264+00,2021-01-03 11:05:20.908266+00,0,NULL,Tesla Model X,33.2,01-2021,0.00,,
1068,Clear,PROCESSED,2021-01-04 20:15:20.849087+00,2.3,33.2,2019,500,Clear,FALSE,TRUE,sanfrancisco,2021-01-04 16:26:44.38526+00,2021-01-04 16:28:28.916075+00,1.7,NULL,Tesla Model X,33.2,01-2021,-0.12,,
1068,Clear,PROCESSED,2021-01-04 20:15:20.849087+00,2.3,33.2,2076,500,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-04 20:10:03.617684+00,2021-01-04 20:10:38.667877+00,0.6,NULL,Tesla Model X,33.2,01-2021,-0.24,,
1069,Traffic light,PROCESSED,2021-01-04 20:20:20.711023+00,3,33.2,1925,501,NULL,FALSE,FALSE,bot,2021-01-03 11:05:20.927471+00,2021-01-03 11:05:20.927474+00,0,NULL,Tesla Model X,33.2,01-2021,0.00,,
1069,Traffic light,PROCESSED,2021-01-04 20:20:20.711023+00,3,33.2,2026,501,Traffic light,FALSE,TRUE,sanfrancisco,2021-01-04 16:40:27.426461+00,2021-01-04 16:42:44.295968+00,2.3,NULL,Tesla Model X,33.2,01-2021,0.48,,
1069,Traffic light,PROCESSED,2021-01-04 20:20:20.711023+00,3,33.2,2084,501,Traffic light,TRUE,TRUE,sanfrancisco_reviewer,2021-01-04 20:15:17.779249+00,2021-01-04 20:15:59.529191+00,0.7,NULL,Tesla Model X,33.2,01-2021,-0.14,,
1070,Traffic light,PROCESSED,2021-01-04 20:20:20.739061+00,3.3,33.2,1926,502,NULL,FALSE,FALSE,bot,2021-01-03 11:05:20.946316+00,2021-01-03 11:05:20.946318+00,0,NULL,Tesla Model X,33.1,01-2021,0.00,,
1070,Traffic light,PROCESSED,2021-01-04 20:20:20.739061+00,3.3,33.2,2030,502,Traffic light,FALSE,TRUE,sanfrancisco,2021-01-04 16:47:10.052888+00,2021-01-04 16:50:00.804463+00,2.8,NULL,Tesla Model X,33.1,01-2021,0.98,,
1070,Traffic light,PROCESSED,2021-01-04 20:20:20.739061+00,3.3,33.2,2089,502,Traffic light,TRUE,TRUE,sanfrancisco_reviewer,2021-01-04 20:16:51.429349+00,2021-01-04 20:17:23.822872+00,0.5,NULL,Tesla Model X,33.1,01-2021,-0.34,,
1071,Crosswalk,PROCESSED,2021-01-04 20:20:20.765224+00,2,33.3,1914,490,NULL,FALSE,FALSE,bot,2021-01-03 11:05:20.732054+00,2021-01-03 11:05:20.732056+00,0,NULL,Tesla Model X,33.3,01-2021,0.00,,
1071,Crosswalk,PROCESSED,2021-01-04 20:20:20.765224+00,2,33.3,2027,490,Crosswalk,FALSE,TRUE,sanfrancisco,2021-01-04 16:42:44.486916+00,2021-01-04 16:44:29.463427+00,1.7,NULL,Tesla Model X,33.3,01-2021,-0.12,,
1071,Crosswalk,PROCESSED,2021-01-04 20:20:20.765224+00,2,33.3,2085,490,Crosswalk,TRUE,TRUE,sanfrancisco_reviewer,2021-01-04 20:15:59.672833+00,2021-01-04 20:16:15.25247+00,0.3,NULL,Tesla Model X,33.3,01-2021,-0.54,,
1072,Clear,PROCESSED,2021-01-04 20:20:20.794281+00,2.1,33.2,1944,520,NULL,FALSE,FALSE,bot,2021-01-03 11:05:21.213761+00,2021-01-03 11:05:21.213763+00,0,NULL,Tesla Model X,33.2,01-2021,0.00,,
1072,Clear,PROCESSED,2021-01-04 20:20:20.794281+00,2.1,33.2,2029,520,Clear,FALSE,TRUE,sanfrancisco,2021-01-04 16:45:22.498807+00,2021-01-04 16:47:09.89468+00,1.8,NULL,Tesla Model X,33.2,01-2021,-0.02,,
1072,Clear,PROCESSED,2021-01-04 20:20:20.794281+00,2.1,33.2,2087,520,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-04 20:16:25.740412+00,2021-01-04 20:16:46.285582+00,0.3,NULL,Tesla Model X,33.2,01-2021,-0.54,,
1073,Stop sign,PROCESSED,2021-01-04 20:20:20.820032+00,1.1,32.3,1954,530,NULL,FALSE,FALSE,bot,2021-01-03 12:05:20.668473+00,2021-01-03 12:05:20.668474+00,0,NULL,Tesla Model X,32.3,01-2021,0.00,,
1073,Stop sign,PROCESSED,2021-01-04 20:20:20.820032+00,1.1,32.3,2028,530,Stop sign,FALSE,TRUE,sanfrancisco,2021-01-04 16:44:29.635278+00,2021-01-04 16:45:22.318641+00,0.9,NULL,Tesla Model X,32.3,01-2021,-0.92,,
1073,Stop sign,PROCESSED,2021-01-04 20:20:20.820032+00,1.1,32.3,2086,530,Stop sign,TRUE,TRUE,sanfrancisco_reviewer,2021-01-04 20:16:15.406944+00,2021-01-04 20:16:25.627821+00,0.2,NULL,Tesla Model X,32.3,01-2021,-0.64,,
1074,Clear,PROCESSED,2021-01-04 20:55:20.687403+00,4.6,1,2048,302,Clear,FALSE,TRUE,sanfrancisco,2021-01-04 19:54:11.595289+00,2021-01-04 19:55:06.850521+00,0.9,NULL,NULL,0.9,01-2021,-0.92,,
1074,Clear,PROCESSED,2021-01-04 20:55:20.687403+00,4.6,1,2103,302,Clear,TRUE,TRUE,phoenix_reviewer,2021-01-04 20:48:49.143204+00,2021-01-04 20:52:32.656356+00,3.7,NULL,NULL,0.9,01-2021,3.03,,
1075,Clear,PROCESSED,2021-01-04 20:55:20.736102+00,4.5,1,2049,359,Clear,FALSE,TRUE,sanfrancisco,2021-01-04 19:55:07.009081+00,2021-01-04 19:57:18.85+00,2.2,NULL,NULL,0.9,01-2021,0.38,,
1075,Clear,PROCESSED,2021-01-04 20:55:20.736102+00,4.5,1,2104,359,Clear,TRUE,TRUE,phoenix_reviewer,2021-01-04 20:52:32.838863+00,2021-01-04 20:54:49.700644+00,2.3,NULL,NULL,0.9,01-2021,1.63,,
1076,Traffic light,PROCESSED,2021-01-04 21:00:20.690399+00,3.9,0.9,2069,286,Traffic light,FALSE,TRUE,sanfrancisco,2021-01-04 20:03:37.941805+00,2021-01-04 20:06:27.68103+00,2.8,NULL,NULL,0.8,01-2021,0.98,,
1076,Traffic light,PROCESSED,2021-01-04 21:00:20.690399+00,3.9,0.9,2112,286,Traffic light,TRUE,TRUE,phoenix_reviewer,2021-01-04 20:59:01.571121+00,2021-01-04 21:00:05.874393+00,1.1,NULL,NULL,0.8,01-2021,0.43,,
1077,Clear,PROCESSED,2021-01-07 03:04:00.360065+00,2.1,55.1,2055,285,Clear,FALSE,TRUE,sanfrancisco,2021-01-04 19:58:28.004819+00,2021-01-04 19:59:55.492571+00,1.5,NULL,NULL,55.1,01-2021,-0.32,,
1077,Clear,PROCESSED,2021-01-07 03:04:00.360065+00,2.1,55.1,2106,285,Clear,TRUE,TRUE,phoenix_reviewer,2021-01-04 20:56:00.42971+00,2021-01-04 20:56:36.753724+00,0.6,NULL,NULL,55.1,01-2021,-0.07,,
1078,Clear,PROCESSED,2021-01-04 21:00:20.749395+00,2.3,1,2057,352,Clear,FALSE,TRUE,sanfrancisco,2021-01-04 19:59:55.67752+00,2021-01-04 20:01:26.604294+00,1.5,NULL,NULL,1.0,01-2021,-0.32,,
1078,Clear,PROCESSED,2021-01-04 21:00:20.749395+00,2.3,1,2108,352,Clear,TRUE,TRUE,phoenix_reviewer,2021-01-04 20:56:36.933537+00,2021-01-04 20:57:22.798643+00,0.8,NULL,NULL,1.0,01-2021,0.13,,
1079,Clear,PROCESSED,2021-01-04 21:00:20.775724+00,2,1.1,2050,267,Clear,FALSE,TRUE,sanfrancisco,2021-01-04 19:57:19.058375+00,2021-01-04 19:58:27.787218+00,1.1,NULL,NULL,1.1,01-2021,-0.72,,
1079,Clear,PROCESSED,2021-01-04 21:00:20.775724+00,2,1.1,2105,267,Clear,TRUE,TRUE,phoenix_reviewer,2021-01-04 20:54:49.869607+00,2021-01-04 20:55:43.451422+00,0.9,NULL,NULL,1.1,01-2021,0.23,,
1080,Traffic light,PROCESSED,2021-01-04 21:00:20.801382+00,3.8,1,2062,353,Traffic light,FALSE,TRUE,sanfrancisco,2021-01-04 20:01:26.814575+00,2021-01-04 20:03:37.770685+00,2.2,NULL,NULL,0.9,01-2021,0.38,,
1080,Traffic light,PROCESSED,2021-01-04 21:00:20.801382+00,3.8,1,2110,353,Traffic light,TRUE,TRUE,phoenix_reviewer,2021-01-04 20:57:22.983516+00,2021-01-04 20:59:01.39538+00,1.6,NULL,NULL,0.9,01-2021,0.93,,
1081,Unknown object,PROCESSED,2021-01-04 21:05:20.677734+00,3.5,0.8,2088,375,Unknown object,FALSE,TRUE,sanfrancisco,2021-01-04 20:14:55.092237+00,2021-01-04 20:17:06.458811+00,2.2,NULL,NULL,0.7,01-2021,0.38,,
1081,Unknown object,PROCESSED,2021-01-04 21:05:20.677734+00,3.5,0.8,2116,375,Unknown object,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:00:32.131437+00,2021-01-04 21:01:48.597765+00,1.3,NULL,NULL,0.7,01-2021,0.63,,
1082,Unknown object,PROCESSED,2021-01-07 03:04:00.360065+00,3.2,54.9,2082,304,Unknown object,FALSE,TRUE,sanfrancisco,2021-01-04 20:12:08.972435+00,2021-01-04 20:14:54.923149+00,2.8,NULL,NULL,54.8,01-2021,0.98,,
1082,Unknown object,PROCESSED,2021-01-07 03:04:00.360065+00,3.2,54.9,2113,304,Unknown object,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:00:06.051418+00,2021-01-04 21:00:31.925892+00,0.4,NULL,NULL,54.8,01-2021,-0.27,,
1083,Clear,PROCESSED,2021-01-04 21:05:20.738654+00,2.1,0.8,2090,305,Clear,FALSE,TRUE,sanfrancisco,2021-01-04 20:17:06.618134+00,2021-01-04 20:18:42.600698+00,1.6,NULL,NULL,0.8,01-2021,-0.22,,
1083,Clear,PROCESSED,2021-01-04 21:05:20.738654+00,2.1,0.8,2117,305,Clear,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:01:48.782695+00,2021-01-04 21:02:20.095578+00,0.5,NULL,NULL,0.8,01-2021,-0.17,,
1084,Clear,PROCESSED,2021-01-04 21:05:20.766125+00,3.5,0.8,2091,354,Clear,FALSE,TRUE,sanfrancisco,2021-01-04 20:18:42.802926+00,2021-01-04 20:19:53.514848+00,1.2,NULL,NULL,0.7,01-2021,-0.62,,
1084,Clear,PROCESSED,2021-01-04 21:05:20.766125+00,3.5,0.8,2119,354,Clear,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:02:20.259816+00,2021-01-04 21:04:35.280162+00,2.3,NULL,NULL,0.7,01-2021,1.63,,
1085,Car ahead,PROCESSED,2021-01-07 03:04:00.360065+00,3.4,54.7,2094,321,Car ahead,FALSE,TRUE,sanfrancisco,2021-01-04 20:22:36.253474+00,2021-01-04 20:24:58.069696+00,2.4,NULL,NULL,54.6,01-2021,0.58,,
1085,Car ahead,PROCESSED,2021-01-07 03:04:00.360065+00,3.4,54.7,2123,321,Car ahead,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:05:46.082148+00,2021-01-04 21:06:43.669531+00,1,NULL,NULL,54.6,01-2021,0.33,,
1086,Clear,PROCESSED,2021-01-04 21:10:20.722488+00,2.7,0.8,2092,366,Clear,FALSE,TRUE,sanfrancisco,2021-01-04 20:19:53.720103+00,2021-01-04 20:21:42.565441+00,1.8,NULL,NULL,0.8,01-2021,-0.02,,
1086,Clear,PROCESSED,2021-01-04 21:10:20.722488+00,2.7,0.8,2120,366,Clear,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:04:35.463936+00,2021-01-04 21:05:28.06438+00,0.9,NULL,NULL,0.8,01-2021,0.23,,
1087,Crosswalk,PROCESSED,2021-01-07 03:04:00.360065+00,1.2,54.7,2093,320,Crosswalk,FALSE,TRUE,sanfrancisco,2021-01-04 20:21:42.803028+00,2021-01-04 20:22:36.073781+00,0.9,NULL,NULL,54.7,01-2021,-0.92,,
1087,Crosswalk,PROCESSED,2021-01-07 03:04:00.360065+00,1.2,54.7,2122,320,Crosswalk,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:05:28.237304+00,2021-01-04 21:05:45.91403+00,0.3,NULL,NULL,54.7,01-2021,-0.37,,
1088,Car ahead,PROCESSED,2021-01-07 03:04:00.360065+00,5.6,54.7,2095,268,Car ahead,FALSE,TRUE,sanfrancisco,2021-01-04 20:24:58.23632+00,2021-01-04 20:27:39.59504+00,2.7,NULL,NULL,54.6,01-2021,0.88,,
1088,Car ahead,PROCESSED,2021-01-07 03:04:00.360065+00,5.6,54.7,2125,268,Car ahead,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:06:43.891683+00,2021-01-04 21:09:39.134417+00,2.9,NULL,NULL,54.6,01-2021,2.23,,
1089,Clear,PROCESSED,2021-01-07 03:04:00.360065+00,2.2,54.5,2098,370,Clear,FALSE,TRUE,sanfrancisco,2021-01-04 20:35:32.971183+00,2021-01-04 20:36:54.905938+00,1.4,NULL,NULL,54.5,01-2021,-0.42,,
1089,Clear,PROCESSED,2021-01-07 03:04:00.360065+00,2.2,54.5,2132,370,Clear,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:14:09.702776+00,2021-01-04 21:14:58.112362+00,0.8,NULL,NULL,54.5,01-2021,0.13,,
1090,Clear,PROCESSED,2021-01-07 03:04:00.360065+00,1.8,54.6,2096,269,Clear,FALSE,TRUE,sanfrancisco,2021-01-04 20:30:25.46247+00,2021-01-04 20:31:32.620492+00,1.1,NULL,NULL,54.6,01-2021,-0.72,,
1090,Clear,PROCESSED,2021-01-07 03:04:00.360065+00,1.8,54.6,2127,269,Clear,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:09:43.716315+00,2021-01-04 21:10:27.814885+00,0.7,NULL,NULL,54.6,01-2021,0.03,,
1091,Car ahead,PROCESSED,2021-01-07 03:04:00.360065+00,2.9,54.5,2097,322,Car ahead,FALSE,TRUE,sanfrancisco,2021-01-04 20:31:32.806381+00,2021-01-04 20:33:19.713436+00,1.8,NULL,NULL,54.5,01-2021,-0.02,,
1091,Car ahead,PROCESSED,2021-01-07 03:04:00.360065+00,2.9,54.5,2129,322,Car ahead,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:10:33.613159+00,2021-01-04 21:11:39.104479+00,1.1,NULL,NULL,54.5,01-2021,0.43,,
1092,Car ahead,PROCESSED,2021-01-07 03:04:00.360065+00,4.3,54.5,2099,339,Car ahead,FALSE,TRUE,sanfrancisco,2021-01-04 20:36:55.071654+00,2021-01-04 20:38:58.588365+00,2.1,NULL,NULL,54.4,01-2021,0.28,,
1092,Car ahead,PROCESSED,2021-01-07 03:04:00.360065+00,4.3,54.5,2134,339,Car ahead,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:14:58.291242+00,2021-01-04 21:17:11.857003+00,2.2,NULL,NULL,54.4,01-2021,1.53,,
1093,Clear,PROCESSED,2021-01-07 03:04:00.360065+00,2.5,54.4,2100,270,Clear,FALSE,TRUE,sanfrancisco,2021-01-04 20:38:58.806876+00,2021-01-04 20:40:39.299692+00,1.7,NULL,NULL,54.4,01-2021,-0.12,,
1093,Clear,PROCESSED,2021-01-07 03:04:00.360065+00,2.5,54.4,2136,270,Clear,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:17:12.038309+00,2021-01-04 21:17:58.828778+00,0.8,NULL,NULL,54.4,01-2021,0.13,,
1094,Car ahead,PROCESSED,2021-01-07 03:04:00.360065+00,5.5,54.3,2102,340,Car ahead,FALSE,TRUE,sanfrancisco,2021-01-04 20:44:06.183205+00,2021-01-04 20:49:06.213695+00,5,NULL,NULL,54.2,01-2021,3.18,,
1094,Car ahead,PROCESSED,2021-01-07 03:04:00.360065+00,5.5,54.3,2138,340,Car ahead,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:18:54.657166+00,2021-01-04 21:19:22.524139+00,0.5,NULL,NULL,54.2,01-2021,-0.17,,
1095,Car ahead,PROCESSED,2021-01-12 03:04:03.049202+00,4.2,174.4,2101,308,Car ahead,FALSE,TRUE,sanfrancisco,2021-01-04 20:40:39.469579+00,2021-01-04 20:44:05.973596+00,3.4,NULL,NULL,174.3,01-2021,1.58,,
1095,Car ahead,PROCESSED,2021-01-12 03:04:03.049202+00,4.2,174.4,2137,308,Car ahead,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:17:59.035796+00,2021-01-04 21:18:46.772411+00,0.8,NULL,NULL,174.3,01-2021,0.13,,
1096,Dog,PROCESSED,2021-01-12 03:04:03.049202+00,4.3,174.1,2109,323,Dog,FALSE,TRUE,sanfrancisco,2021-01-04 20:56:58.489135+00,2021-01-04 20:58:34.327912+00,1.6,NULL,NULL,174.0,01-2021,-0.22,,
1096,Dog,PROCESSED,2021-01-12 03:04:03.049202+00,4.3,174.1,2140,323,Dog,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:21:25.728824+00,2021-01-04 21:24:07.813439+00,2.7,NULL,NULL,174.0,01-2021,2.03,,
1097,Clear,PROCESSED,2021-01-12 03:04:03.049202+00,2.2,173.8,2135,345,Clear,FALSE,TRUE,sanfrancisco,2021-01-04 21:16:04.278452+00,2021-01-04 21:17:57.148333+00,1.9,NULL,NULL,173.8,01-2021,0.08,,
1097,Clear,PROCESSED,2021-01-12 03:04:03.049202+00,2.2,173.8,2154,345,Clear,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:34:45.503918+00,2021-01-04 21:35:05.956201+00,0.3,NULL,NULL,173.8,01-2021,-0.37,,
1098,Traffic light,PROCESSED,2021-01-07 03:04:00.360065+00,2.4,53.8,2133,276,Traffic light,FALSE,TRUE,sanfrancisco,2021-01-04 21:14:02.103306+00,2021-01-04 21:16:04.051889+00,2,NULL,NULL,53.8,01-2021,0.18,,
1098,Traffic light,PROCESSED,2021-01-07 03:04:00.360065+00,2.4,53.8,2153,276,Traffic light,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:34:19.715273+00,2021-01-04 21:34:45.327489+00,0.4,NULL,NULL,53.8,01-2021,-0.27,,
1099,Stop sign,PROCESSED,2021-01-07 03:03:59.222707+00,1.5,53.8,2131,311,Stop sign,FALSE,TRUE,sanfrancisco,2021-01-04 21:13:00.598291+00,2021-01-04 21:14:01.939181+00,1,NULL,NULL,53.8,01-2021,-0.82,,
1099,Stop sign,PROCESSED,2021-01-07 03:03:59.222707+00,1.5,53.8,2152,311,Stop sign,TRUE,TRUE,phoenix_reviewer,2021-01-04 21:34:05.457913+00,2021-01-04 21:34:19.54482+00,0.2,NULL,NULL,53.8,01-2021,-0.47,,
1099,Stop sign,PROCESSED,2021-01-07 03:03:59.222707+00,1.5,53.8,2342,311,Stop sign,TRUE,TRUE,phoenix_reviewer,2021-01-04 23:34:17.916055+00,2021-01-04 23:34:37.732642+00,0.3,NULL,NULL,53.8,01-2021,-0.37,,
1100,Car ahead,PROCESSED,2021-01-07 03:04:00.360065+00,3.1,53.9,2130,372,Car ahead,FALSE,TRUE,sanfrancisco,2021-01-04 21:11:11.869068+00,2021-01-04 21:13:00.439947+00,1.8,NULL,NULL,53.8,01-2021,-0.02,,
